id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63
0.0,1e-15,1e-15,1e-15,1e-15,1e-15,0.00011599335612218892,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1.0088315717821836e-10,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0007048049066012547,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.3907395227682879,1e-15,0.04051051443408969,0.3465875485236497,0.0034128558011421346,0.44986689244557326,0.010140671068409476,0.005614671117953784,0.021462748679069853,0.016169006503663687,0.23936050134696257,0.20214409692997126,0.0016093239724072061,0.3356316215859064,0.27413610738159616,0.29155154342172124,0.3196426149307754,0.3370930039546961,0.021387652637889477,0.27757515213670214,0.1564571822745199,0.017607075743656875,0.012989431249919572,1e-15,0.2940875623500377,0.04200546560246747,0.01413707828229223,0.2067082484774088,0.011438238854523797,1.0975275594354137,0.012146517116609579,0.004365717729885553
1.0,1e-15,1e-15,1e-15,2.5354708717216757e-05,1e-15,0.000515856489239951,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.00092197567771908,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.10988753261233841,1e-15,0.004199498567406952,0.17798887387081888,0.0023592184935071116,0.14166569922141442,0.00481182427606784,0.0037833786343588315,0.0067602686888526345,0.003760813099062835,0.15181584244781207,0.18339705402986856,0.0004218045710113804,0.19745276860812502,0.10488243305862864,0.1263115469351529,0.1161029174137911,0.0967234331110698,0.011931586416429244,0.12543764245446432,0.19711108761576876,0.011219533736725561,0.011286832484564613,1e-15,0.7985931971297126,0.03659038978825784,0.011083146027294573,0.08117681649163469,0.0028586320624370853,0.20111226842454238,0.008897012877658208,0.007039048374626089
2.0,1e-15,1e-15,1e-15,1e-15,1e-15,0.0003355070859588976,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0013871201282894489,0.0005686518735781555,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.10596464892504423,1e-15,0.01359096326302476,0.1456177629530339,0.0023202654496201998,0.13746590221453991,0.005902988818640623,0.0036675512429576933,0.011881757002748903,0.008659780296387679,0.11888291122777442,0.13167486602098447,0.0007203262443168776,0.1541382137736963,0.10299235010064636,0.1064180094874824,0.10001569244715111,0.09922615705104493,0.008611267891624908,0.10779090423482933,0.13514578266417754,0.008137966502233135,0.011193160679985952,1e-15,0.49551367489859316,0.03325191192506203,0.0012392928561798218,0.07626810912615568,0.0021048552474045635,0.23023240559580546,0.007966489904748427,0.003968460967916652
3.0,6.086578795221997e-12,1e-15,4.851478351942341e-05,6.961904026376563e-07,1.349057720480788e-15,1e-15,1e-15,2.7880679884099246e-11,5.930645012575168e-05,1e-15,1.932077009239511e-05,3.519307839358519e-05,1e-15,1e-15,1e-15,0.0025283510441952016,6.19927290316223e-05,0.00034900643152738486,1e-15,3.417466537247906e-05,1e-15,1e-15,1e-15,1.686238662447378e-09,7.841118895733524e-05,6.80678730148145e-05,8.594742278629715e-05,2.585488751172299e-05,1.0012688653002869e-12,1.5465651320365012e-11,7.85124278355772e-11,2.1299551946368053e-05,0.11780995334269939,1e-15,0.011564606882109075,0.07106261584250398,0.0019634021521776745,0.08776831470521075,0.4053566786364922,1e-15,0.01402555887848394,0.004682085848360734,0.047674420350715944,0.12103471319825578,0.0007374135360621754,0.051883350661537896,0.10377419764184706,0.09318413748072515,0.16050471993468976,0.10796171517394917,0.016408003177303537,0.1314994851769057,0.08235260201335341,0.006011226739942646,0.009206311898678423,1e-15,0.00713374698095557,0.006384103783450792,0.009417561925825692,0.09443151207622147,0.004077028657007447,0.09257206880278365,0.006191678378336945,0.007991061234660887
4.0,1e-15,1e-15,1.5689589653520943e-11,1.0366484905326841e-15,1e-15,1.0331686473664713e-06,1e-15,1e-15,1e-15,1e-15,1e-15,1.596050328649217e-07,9.654467622039688e-14,0.0013921120764816774,1e-15,1e-15,1e-15,1e-15,1e-15,0.0010821039031226965,0.07017132888807597,0.003862959272788211,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.12021774594389166,1e-15,0.008422155111104545,0.15146109302678976,0.0012897000691250123,0.14214216196111634,0.006263876995891063,0.001867355897889461,0.01846888040396903,0.014765581706803121,0.1371395907908086,0.14588893419178472,0.00017323617476581996,0.1647975439357941,0.11230909140809178,0.11849950518800685,0.11595996271712374,0.11054990674773901,0.008742657257014744,0.11410484828762947,0.1558858407934026,0.012110513903458665,0.010826814448051844,1e-15,0.5710845271915985,0.03962727013960142,0.013614840767140703,0.08902753316645386,0.00035650281224604367,0.22673349838753337,0.009573062581120204,0.006665508262028553
5.0,1e-15,1e-15,1e-15,0.0023282411002864744,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0018708140215238378,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.18990355957474447,1e-15,0.00629307913364429,0.09985136169921072,0.0021370270962711943,0.12171979044559206,0.00626256854402603,0.002944414367677544,0.013770168175258375,0.012391912946439616,0.17910691218194982,0.11835466794083717,0.0008279730970240483,0.1776143564933106,0.10585155298046298,0.17402568136427896,0.13879956547381253,0.09981984235551784,0.017509532292605386,0.13565678110572388,0.16841319328670265,0.008245274465547235,0.003669959119294735,1e-15,0.598831579446745,0.021921409248553052,0.003374964668794012,0.0629824281316826,0.0032616910892456774,0.2819723140967896,0.007882395144964065,0.005463622459972716
6.0,1e-15,1e-15,1e-15,1e-15,1e-15,9.181127538562897e-12,1e-15,1e-15,1e-15,4.198050857209829e-15,1e-15,1e-15,1e-15,1e-15,0.00041870033332048643,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,6.537885336398011e-15,1e-15,1e-15,1e-15,1e-15,0.0009678369608073822,1e-15,4.71597579367829e-05,0.14086284815487013,1e-15,0.003755697463335776,0.094605727761932,0.013787148462330472,0.08580177403116394,0.0030309745023308675,1e-15,0.015262180363661785,0.01079648140297772,0.08741874826837337,0.13930962267578317,0.0006417069596065695,0.10114560598053217,0.13963362533883106,0.15745091421433377,0.09287249993245239,0.13984803221835526,0.012633760496189925,0.06710490907955494,0.15801266336735215,0.001175613648605645,0.012301717820666927,1e-15,0.014335757397225308,0.02285519209246785,0.6929974544639238,0.26116140838491814,0.0034392014551138683,0.07335597811387565,0.006941201764984765,0.004089300481888698
7.0,1e-15,1e-15,1e-15,0.00022613235553659003,1e-15,5.6166001787586596e-05,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,3.672907234719293e-13,1e-15,1.0429616699846125e-15,1.6549312826667768e-11,0.002756263427888083,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,9.235773778900311e-09,1e-15,0.18017553028066946,1e-15,0.020890399435696413,0.22166128516054673,0.005370771354912595,0.22563470452318604,0.008629088701528113,0.0028091663180751718,0.018704273222814233,0.0129395972084209,0.21279116408997478,0.21595984236435578,0.0014520158932451262,0.2606185273926283,0.17639781315546058,0.18031462362878917,0.16691835276107617,0.16317507511769752,0.029538687893127837,0.18335587102489087,0.25397004349866653,0.027051776188625344,0.01638522165411784,1e-15,1.0681518202746643,0.03629005848083105,0.02564746411903115,0.13986354717161537,0.006575643996782617,0.2939530587117529,0.010884426693736815,0.007525975870361579
8.0,0.0002841944189174277,1e-15,0.0003503835372159195,1.4657739124537396e-14,1e-15,1e-15,1e-15,1.1181693204487448e-15,1e-15,1e-15,2.161453328646497e-15,2.4465320689932685e-05,0.0007616500542700047,1e-15,1e-15,0.0014097382033475589,9.20002083670758e-05,0.001408745838904996,3.0010928713781676e-12,1e-15,1e-15,1e-15,1e-15,7.290595421713358e-08,1e-15,2.1441848827734582e-05,1e-15,1e-15,1e-15,1e-15,6.614627020663669e-12,1.5924396484741716e-15,0.419207068959004,1e-15,0.02372386367426583,0.8830443740152034,1e-15,0.868937736885178,0.12002310904936977,0.0018261321768729122,0.0456430718445088,0.39987323766709626,0.49908970263504515,0.6752390786515691,0.0028827300331043084,0.8112293331466117,0.3711964152907862,0.3479643999009079,0.27761903610235394,0.7060291011541696,0.023597855098717233,0.40620453061299305,0.2676760080313986,0.011926565199093044,0.025973317515759705,1e-15,0.017757634544445747,0.14838932108452263,0.0334552476475182,0.6488941347849378,1e-15,0.15926037633178763,0.022910702479239306,3.5434528009902135
9.0,1e-15,1e-15,1e-15,1e-15,1e-15,3.6057320667464286e-05,1e-15,1e-15,1e-15,1e-15,5.171094257113809e-15,1e-15,1e-15,1e-15,1e-15,1e-15,3.968215004220718e-07,1e-15,1e-15,6.079490576648503e-08,0.0018500626689169082,0.0007674624498876034,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1.0850955933775549e-05,0.15567328496206007,1e-15,0.020552518613241515,0.19146182196216546,0.004038296323084106,0.19845358581098005,0.006997982255621069,0.004647230834400965,0.010069654997965843,0.003191994579240291,0.1670843892620504,0.17624514066350272,0.0006915579043285606,0.21017765038975283,0.14591625533626437,0.14645899515888508,0.13386048730674135,0.13815771076723388,0.02436982866018273,0.15200830641382487,0.1868815350647499,0.01895549843952118,0.01440684634979864,1e-15,0.7551444109423532,0.02439798111286201,0.01746829631141601,0.10970184187417406,0.003939334979644327,0.3076563416603836,0.010053166866122492,0.007612168017975394
